Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
Hitchhiker's Guide to the Galaxy,Douglas Adams,4.4 out of 5 stars,"22,132",Audible Audiobook,323.0,https://www.amazon.in/Hitchhikers-Guide-to-the-Galaxy/dp/B07B61ZKNM/ref=zg_bs_g_1402038031_d_sccl_8/000-0000000-0000000?psc=1,NA
The Picture of Dorian Gray (Deluxe Hardbound Edition),Oscar Wilde,4.7 out of 5 stars,637,Hardcover,295.0,https://www.amazon.in/Picture-Dorian-Gray-Deluxe-Hardbound/dp/9354402178/ref=zg_bs_g_1402038031_d_sccl_9/000-0000000-0000000?psc=1,https://www.amazon.in/Oscar-Wilde/e/B000AQ0DXI/ref=zg_bs_g_1402038031_d_sccl_9_bl/000-0000000-0000000
Dune: The inspiration for the blockbuster film (The Dune Sequence Book 1),Frank Herbert,4.5 out of 5 stars,"88,874",Kindle Edition,322.1,https://www.amazon.in/Dune-Sequence-Book-1-ebook/dp/B004KA9UXO/ref=zg_bs_g_1402038031_d_sccl_10/000-0000000-0000000?psc=1,https://www.amazon.in/Frank-Herbert/e/B000APO5OM/ref=zg_bs_g_1402038031_d_sccl_10_bl/000-0000000-0000000
"The Oath Of The Vayuputras (Shiva Trilogy Book 3) (Shiva Trilogy, 3)",Amish Tripathi,4.6 out of 5 stars,"10,572",Paperback,361.0,https://www.amazon.in/Oath-Vayuputras-Shiva-Trilogy-Book/dp/9356290687/ref=zg_bs_g_1402038031_d_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Amish-Tripathi/e/B005V7D3TW/ref=zg_bs_g_1402038031_d_sccl_11_bl/000-0000000-0000000
1984 (AmazonClassics Edition),George Orwell,4.5 out of 5 stars,"124,831",Kindle Edition,69.0,https://www.amazon.in/1984-AmazonClassics-George-Orwell-ebook/dp/B088H7KLCG/ref=zg_bs_g_1402038031_d_sccl_12/000-0000000-0000000?psc=1,https://www.amazon.in/George-Orwell/e/B000AQ0KKY/ref=zg_bs_g_1402038031_d_sccl_12_bl/000-0000000-0000000
Bride: From the bestselling author of The Love Hypothesis,Ali Hazelwood,4.5 out of 5 stars,"9,514",Paperback,412.0,https://www.amazon.in/Bride-bestselling-author-Love-Hypothesis/dp/1408728869/ref=zg_bs_g_1402038031_d_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/Ali-Hazelwood/e/B08ZYW66XW/ref=zg_bs_g_1402038031_d_sccl_13_bl/000-0000000-0000000
"Raavan: Enemy Of Aryavarta (The Ram Chandra, 3)",Amish Tripathi,4.5 out of 5 stars,"16,634",Paperback,278.0,https://www.amazon.in/Raavan-Enemy-Aryavarta-Chandra-Book/dp/9356290970/ref=zg_bs_g_1402038031_d_sccl_14/000-0000000-0000000?psc=1,https://www.amazon.in/Amish-Tripathi/e/B005V7D3TW/ref=zg_bs_g_1402038031_d_sccl_14_bl/000-0000000-0000000
Harry Potter 1–3 Box Set: A Magical Adventure Begins (Set of 3 Books),J.K. Rowling,4.6 out of 5 stars,"3,815",Paperback,"1,097.0",https://www.amazon.in/Harry-Potter-1-3-Box-Set/dp/1526620294/ref=zg_bs_g_1402038031_d_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/J-K-Rowling/e/B000AP9A6K/ref=zg_bs_g_1402038031_d_sccl_15_bl/000-0000000-0000000
A Court of Thorns and Roses: The #1 bestselling series,Sarah J. Maas,4.4 out of 5 stars,"177,173",Paperback,499.0,https://www.amazon.in/Court-Thorns-Roses-Sarah-Maas/dp/1526605392/ref=zg_bs_g_1402038031_d_sccl_16/000-0000000-0000000?psc=1,https://www.amazon.in/Sarah-J-Maas/e/B0070291GK/ref=zg_bs_g_1402038031_d_sccl_16_bl/000-0000000-0000000
Premchand Ki Shreshth Kahaniyan (Hindi),Munshi Premchand,4.3 out of 5 stars,340,Paperback,139.0,https://www.amazon.in/Premchand-Ki-Shreshth-Kahaniyan-Hindi/dp/9354404189/ref=zg_bs_g_1402038031_d_sccl_17/000-0000000-0000000?psc=1,NA
Acts of God,Kanan Gill,4.5 out of 5 stars,80,Kindle Edition,223.3,https://www.amazon.in/Acts-God-Kanan-Gill-ebook/dp/B0CP8KHQD3/ref=zg_bs_g_1402038031_d_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/Kanan-Gill/e/B0CRSVHRPX/ref=zg_bs_g_1402038031_d_sccl_18_bl/000-0000000-0000000
Percy Jackson and The Battle of the Labyrinth (Book 4) [Paperback] Rick Riordan,Rick Riordan,4.7 out of 5 stars,"30,595",Paperback,279.0,https://www.amazon.in/Percy-Jackson-Battle-Labyrinth-Book/dp/0141346833/ref=zg_bs_g_1402038031_d_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Rick-Riordan/e/B001HD0WE8/ref=zg_bs_g_1402038031_d_sccl_19_bl/000-0000000-0000000
Samsara: Enter The Valley Of The Gods,Saksham Garg,4.3 out of 5 stars,"1,079",Paperback,162.0,https://www.amazon.in/Samsara-Valley-Indias-answer-Potter/dp/0143458280/ref=zg_bs_g_1402038031_d_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/Saksham-Garg/e/B0B9XBMGWF/ref=zg_bs_g_1402038031_d_sccl_20_bl/000-0000000-0000000
