Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
Spoken English Course | Zero Level To Hero Level | English Lover | Satender Singh,Satender Singh,4.0 out of 5 stars,215,Paperback,200.0,https://www.amazon.in/Spoken-English-Course-Level-Satender/dp/9394200916/ref=zg_bs_g_1318144031_d_sccl_2/000-0000000-0000000?psc=1,NA
"Achchha Bolne Ki Kala Aur Kamyabi ""अच्छा बोलने की कला और कामयाबी"": Dale Carnegie ""डेल कार्नेगी"" (Paperback Book in Hindi)",Dale Carnegie,4.1 out of 5 stars,"1,706",Paperback,199.0,https://www.amazon.in/Achchha-Bolne-Kamyabi-%E0%A4%85%E0%A4%9A%E0%A5%8D%E0%A4%9B%E0%A4%BE-%E0%A4%95%E0%A4%BE%E0%A4%AE%E0%A4%AF%E0%A4%BE%E0%A4%AC%E0%A5%80/dp/9351864561/ref=zg_bs_g_1318144031_d_sccl_3/000-0000000-0000000?psc=1,https://www.amazon.in/Dale-Carnegie/e/B00OIFV2S2/ref=zg_bs_g_1318144031_d_sccl_3_bl/000-0000000-0000000
Rapidex English Speaking Course Latest Edition,Pustak Mahal Editorial Board,4.2 out of 5 stars,"3,286",Paperback,177.2,https://www.amazon.in/Rapidex-English-Speaking-Course-Editorial/dp/8122300200/ref=zg_bs_g_1318144031_d_sccl_4/000-0000000-0000000?psc=1,NA
Lucent's Sampurna Hindi Vyakaran Aur Rachna,Arvind Kumar,4.3 out of 5 stars,"1,713",Paperback,150.0,https://www.amazon.in/Lucents-Sampurna-Hindi-Vyakaran-Rachna/dp/9384761052/ref=zg_bs_g_1318144031_d_sccl_5/000-0000000-0000000?psc=1,NA
Spoken English | Learn English in 30 Days | Sartaz Classes,Sartaz Sir,3.7 out of 5 stars,130,Paperback,251.0,https://www.amazon.in/Spoken-English-Learn-Sartaz-Classes/dp/9394200274/ref=zg_bs_g_1318144031_d_sccl_6/000-0000000-0000000?psc=1,NA
Kahan Lagayen Paisa,CA Abhijeet Kolapkar/सीए अभिजीत कोलपकर,4.3 out of 5 stars,9,Paperback,223.0,https://www.amazon.in/Lagayen-Abhijeet-Kolapkar-%E0%A4%85%E0%A4%AD%E0%A4%BF%E0%A4%9C%E0%A5%80%E0%A4%A4-%E0%A4%95%E0%A5%8B%E0%A4%B2%E0%A4%AA%E0%A4%95%E0%A4%B0/dp/0143461656/ref=zg_bs_g_1318144031_d_sccl_7/000-0000000-0000000?psc=1,NA
Sunama,Nityananda Misra,3.6 out of 5 stars,416,Paperback,310.0,https://www.amazon.in/Sunama-Beautiful-Sanskrit-Nityananda-Misra/dp/9390358108/ref=zg_bs_g_1318144031_d_sccl_8/000-0000000-0000000?psc=1,NA
Little Oxford English Dictionary | 9th Indian Edition,N/A,4.4 out of 5 stars,558,Paperback,346.0,https://www.amazon.in/Little-Oxford-English-Dictionary-Indian/dp/0199474532/ref=zg_bs_g_1318144031_d_sccl_9/000-0000000-0000000?psc=1,NA
30 Days to Better English,Norman Lewis,4.1 out of 5 stars,768,Paperback,105.0,https://www.amazon.in/Days-Better-English-Lewis-Norman/dp/014344798X/ref=zg_bs_g_1318144031_d_sccl_10/000-0000000-0000000?psc=1,https://www.amazon.in/Norman-Lewis/e/B000APT9WU/ref=zg_bs_g_1318144031_d_sccl_10_bl/000-0000000-0000000
Autobiography of a Yogi (Marathi),Paramahansa Yogananda,4.7 out of 5 stars,"1,018",Paperback,164.0,https://www.amazon.in/Autobiography-Yogi-Marathi-Paramahansa-Yogananda/dp/8190256254/ref=zg_bs_g_1318144031_d_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Paramahansa-Yogananda/e/B00KC1KO80/ref=zg_bs_g_1318144031_d_sccl_11_bl/000-0000000-0000000
"The Vocabulary Builder Workbook: Simple Lessons and Activities to Teach Yourself Over 1,400 Must-Know Words",Magoosh,4.5 out of 5 stars,"5,872",Kindle Edition,449.0,https://www.amazon.in/Vocabulary-Builder-Workbook-Activities-Must-Know-ebook/dp/B079ZN846X/ref=zg_bs_g_1318144031_d_sccl_12/000-0000000-0000000?psc=1,https://www.amazon.in/Magoosh/e/B079H4S2WC/ref=zg_bs_g_1318144031_d_sccl_12_bl/000-0000000-0000000
THE QUICK & EASY WAY TO EFFECTIVE SPEAKING,Dale Carnegie,4.2 out of 5 stars,"4,675",Paperback,136.0,https://www.amazon.in/QUICK-EASY-WAY-EFFECTIVE-SPEAKING/dp/8129140209/ref=zg_bs_g_1318144031_d_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/Dale-Carnegie/e/B00OIFV2S2/ref=zg_bs_g_1318144031_d_sccl_13_bl/000-0000000-0000000
Oxford Practical English Usage | Fully Revised International Edition by Michael Swan,Michael Swan,4.5 out of 5 stars,"1,778",Paperback,388.0,https://www.amazon.in/Practical-English-Usage-4th/dp/0194202461/ref=zg_bs_g_1318144031_d_sccl_14/000-0000000-0000000?psc=1,https://www.amazon.in/Michael-Swan/e/B000APLTLY/ref=zg_bs_g_1318144031_d_sccl_14_bl/000-0000000-0000000
NEW ERA: PITMAN NEW ERA SHORTHAND,Pitman,4.3 out of 5 stars,845,Paperback,129.0,https://www.amazon.in/NEW-ERA-Pitman-New-Shorthand/dp/8131720764/ref=zg_bs_g_1318144031_d_sccl_15/000-0000000-0000000?psc=1,NA
OXFORD ADVANCED LEARNERS DICTIONARY PB WITH ONLINE ACCESS PK 10E,Oxford University Press,4.5 out of 5 stars,"2,262",Paperback,755.0,https://www.amazon.in/OXFORD-ADVANCED-LEARNERS-DICTIONARY-ONLINE/dp/019479850X/ref=zg_bs_g_1318144031_d_sccl_16/000-0000000-0000000?psc=1,https://www.amazon.in/Oxford-University-Press/e/B000APLFCW/ref=zg_bs_g_1318144031_d_sccl_16_bl/000-0000000-0000000
English Literature: Its History and Its Significance For the Life of the English-speaking World [Paperback] William J. Long,William J. Long,4.5 out of 5 stars,357,Paperback,221.0,https://www.amazon.in/English-Literature-William-J-Long/dp/9380005288/ref=zg_bs_g_1318144031_d_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/William-J-Long/e/B001K8AC2C/ref=zg_bs_g_1318144031_d_sccl_17_bl/000-0000000-0000000
Ambedkar's India: A Collection of 3 Works by B.R. Ambedkar on Castes & Constitution | Writings by the Father of the Constitut,B.R.Ambedkar,4.6 out of 5 stars,"2,775",Paperback,113.0,https://www.amazon.in/Ambedkars-India-B-R-Ambedkar/dp/9387022897/ref=zg_bs_g_1318144031_d_sccl_18/000-0000000-0000000?psc=1,NA
Manika Sanskrit Class 10 | - NCERT / CBSE Pattern. मणिका संस्कृत | With Exam360 Free card,Editorial Board,4.4 out of 5 stars,61,Paperback,NA,https://www.amazon.in/Manika-Sanskrit-Class-10-Pattern/dp/B0C3DJJT1Q/ref=zg_bs_g_1318144031_d_sccl_19/000-0000000-0000000?psc=1,NA
Oxford English-Hindi Dictionary | World's most trusted dictionary,S.K. Verma,4.3 out of 5 stars,"1,270",Hardcover,310.0,https://www.amazon.in/Oxford-English-Hindi-Dictionary-trusted-dictionary/dp/0190135077/ref=zg_bs_g_1318144031_d_sccl_20/000-0000000-0000000?psc=1,NA
