Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
Chasing Love: A Best Friends Brother Romance (Dark Love Series Book 1),Kat  T.Masen,4.1 out of 5 stars,"15,112",Kindle Edition,332.0,https://www.amazon.in/Chasing-Love-Billionaire-Triangle-Dark-ebook/dp/B08923Q54P/ref=zg_bs_g_1318168031_d_sccl_27/000-0000000-0000000?psc=1,https://www.amazon.in/Kat-T-Masen/e/B00NBVYF9W/ref=zg_bs_g_1318168031_d_sccl_27_bl/000-0000000-0000000
Lessons in Chemistry,Garmus Bonnie,4.6 out of 5 stars,"267,714",Paperback,368.0,https://www.amazon.in/Lessons-Chemistry-Sunday-bestseller-Between/dp/1804990922/ref=zg_bs_g_1318168031_d_sccl_28/000-0000000-0000000?psc=1,NA
உந்தன் கைவிரல் பிடிக்கையில் (Tamil Edition),வாசகி Rea_der_7800,4.3 out of 5 stars,38,Kindle Edition,200.0,https://www.amazon.in/%E0%AE%89%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%A9%E0%AF%8D-%E0%AE%95%E0%AF%88%E0%AE%B5%E0%AE%BF%E0%AE%B0%E0%AE%B2%E0%AF%8D-%E0%AE%AA%E0%AE%BF%E0%AE%9F%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%88%E0%AE%AF%E0%AE%BF%E0%AE%B2%E0%AF%8D-Tamil-Rea_der_7800-ebook/dp/B0CPV1J2CS/ref=zg_bs_g_1318168031_d_sccl_29/000-0000000-0000000?psc=1,NA
"Always the Bridesmaid: The completely hilarious, opposites-attract romantic comedy from Laura Carter (Brits in Manhattan Book",Laura Carter,4.4 out of 5 stars,227,Kindle Edition,154.4,https://www.amazon.in/Always-Bridesmaid-completely-hilarious-opposites-attract-ebook/dp/B0CFXH8ZCN/ref=zg_bs_g_1318168031_d_sccl_30/000-0000000-0000000?psc=1,https://www.amazon.in/Laura-Carter/e/B019OTRZCS/ref=zg_bs_g_1318168031_d_sccl_30_bl/000-0000000-0000000
Until You (Off-Limits),Catharina Maura,4.3 out of 5 stars,"12,350",Kindle Edition,449.0,https://www.amazon.in/Until-You-Brothers-Standalone-Off-Limits-ebook/dp/B0934BZHW1/ref=zg_bs_g_1318168031_d_sccl_1/000-0000000-0000000?psc=1,https://www.amazon.in/Catharina-Maura/e/B089B5CTHW/ref=zg_bs_g_1318168031_d_sccl_1_bl/000-0000000-0000000
One Hellish Passion: Fake dating Billionaire Romance (Billionaires Love Series Book 1),Madhuri  Tamse,4.5 out of 5 stars,103,Kindle Edition,249.0,https://www.amazon.in/One-Hellish-Passion-Billionaire-Billionaires-ebook/dp/B0CVLJ1Y2S/ref=zg_bs_g_1318168031_d_sccl_2/000-0000000-0000000?psc=1,https://www.amazon.in/Madhuri-Tamse/e/B01MRJBSVD/ref=zg_bs_g_1318168031_d_sccl_2_bl/000-0000000-0000000
The Stationery Shop Of Tehran,Marjan Kamali,4.4 out of 5 stars,"7,868",Paperback,338.0,https://www.amazon.in/Stationery-Shop-Tehran-Marjan-Kamali/dp/147118501X/ref=zg_bs_g_1318168031_d_sccl_3/000-0000000-0000000?psc=1,https://www.amazon.in/Marjan-Kamali/e/B00B5W8DSS/ref=zg_bs_g_1318168031_d_sccl_3_bl/000-0000000-0000000
Professor Astor (Off-Limits),Catharina Maura,4.4 out of 5 stars,"6,536",Kindle Edition,65.0,https://www.amazon.in/Professor-Astor-Off-Limits-Catharina-Maura-ebook/dp/B09BNCZGS4/ref=zg_bs_g_1318168031_d_sccl_4/000-0000000-0000000?psc=1,https://www.amazon.in/Catharina-Maura/e/B089B5CTHW/ref=zg_bs_g_1318168031_d_sccl_4_bl/000-0000000-0000000
"One Day, Life Will Change: A story of love and inspiration to win life when it hits you hard . . .",Saranya Umakanthan,4.4 out of 5 stars,"2,702",Paperback,137.0,https://www.amazon.in/One-Day-Life-Will-Change/dp/9389717841/ref=zg_bs_g_1318168031_d_sccl_5/000-0000000-0000000?psc=1,https://www.amazon.in/Saranya-Umakanthan/e/B0196T782S/ref=zg_bs_g_1318168031_d_sccl_5_bl/000-0000000-0000000
The Broken Vows: Zane and Celeste's Story (The Windsors),Catharina Maura,4.4 out of 5 stars,"10,763",Kindle Edition,499.0,https://www.amazon.in/Broken-Vows-Celestes-Story-Windsors-ebook/dp/B0C4GRKJTF/ref=zg_bs_g_1318168031_d_sccl_6/000-0000000-0000000?psc=1,https://www.amazon.in/Catharina-Maura/e/B089B5CTHW/ref=zg_bs_g_1318168031_d_sccl_6_bl/000-0000000-0000000
