Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
Think and Grow Rich: THE 21st CENTURY EDITION,Napoleon Hill,4.5 out of 5 stars,"5,438",Paperback,99.0,https://www.amazon.in/Think-Grow-Rich-21st-CENTURY/dp/9389931525/ref=zg_bs_g_1318068031_d_sccl_2/000-0000000-0000000?psc=1,https://www.amazon.in/Napoleon-Hill/e/B000APAMYE/ref=zg_bs_g_1318068031_d_sccl_2_bl/000-0000000-0000000
Never Split the Difference : Negotiating as if Your Life Depended on It,Chris Voss,4.6 out of 5 stars,"41,245",Paperback,325.0,https://www.amazon.in/Never-Split-Difference-Negotiating-Depended/dp/1847941494/ref=zg_bs_g_1318068031_d_sccl_3/000-0000000-0000000?psc=1,https://www.amazon.in/Chris-Voss/e/B018Y2I9A8/ref=zg_bs_g_1318068031_d_sccl_3_bl/000-0000000-0000000
Indian Economy for UPSC (English)| 15th Edition|Civil Services Exam|State Administrative Exams,Ramesh Singh,4.5 out of 5 stars,362,Paperback,569.0,https://www.amazon.in/Indian-Economy-English-Services-Administrative/dp/9355324340/ref=zg_bs_g_1318068031_d_sccl_4/000-0000000-0000000?psc=1,https://www.amazon.in/Ramesh-Singh/e/B00ZVAXM2W/ref=zg_bs_g_1318068031_d_sccl_4_bl/000-0000000-0000000
Feel-Good Productivity: How to Do More of What Matters to You,Ali Abdaal,4.5 out of 5 stars,"1,213",Audible Audiobook,957.0,https://www.amazon.in/Feel-Good-Productivity-More-What-Matters/dp/B0C37MTQ49/ref=zg_bs_g_1318068031_d_sccl_5/000-0000000-0000000?psc=1,NA
Dhan-Sampatti Ka Manovigyan (The Psychology of Money),Morgan Housel,4.3 out of 5 stars,"3,325",Paperback,144.9,https://www.amazon.in/Dhan-Sampatti-Manovigyan-Psychology-Money/dp/9390166845/ref=zg_bs_g_1318068031_d_sccl_6/000-0000000-0000000?psc=1,https://www.amazon.in/Morgan-Housel/e/B084ZNV1LR/ref=zg_bs_g_1318068031_d_sccl_6_bl/000-0000000-0000000
The Intelligent Investor Rev Ed.,Benjamin Graham,4.5 out of 5 stars,"45,637",Audible Audiobook,"2,194.0",https://www.amazon.in/The-Intelligent-Investor-Rev-Ed/dp/B079B871YS/ref=zg_bs_g_1318068031_d_sccl_7/000-0000000-0000000?psc=1,NA
The Richest Man In Babylon - Fingerprint!,George S. Clason,4.5 out of 5 stars,"44,522",Paperback,109.0,https://www.amazon.in/Richest-Man-Babylon-George-Clason/dp/9388144317/ref=zg_bs_g_1318068031_d_sccl_8/000-0000000-0000000?psc=1,https://www.amazon.in/George-S-Clason/e/B000APM8VY/ref=zg_bs_g_1318068031_d_sccl_8_bl/000-0000000-0000000
The IndiGo Story: Inside the Upstart that Redefined Indian Aviation,Shelley Vishwajeet,4.0 out of 5 stars,447,Kindle Edition,383.2,https://www.amazon.in/IndiGo-Story-Upstart-Redefined-Aviation-ebook/dp/B07HGY3JL5/ref=zg_bs_g_1318068031_d_sccl_9/000-0000000-0000000?psc=1,NA
The Laws of Human Nature (Export TPB),Robert Greene,4.6 out of 5 stars,"9,904",Paperback,591.0,https://www.amazon.in/Laws-Human-Nature-Export-TPB/dp/1781259194/ref=zg_bs_g_1318068031_d_sccl_10/000-0000000-0000000?psc=1,https://www.amazon.in/Robert-Greene/e/B001IGV3IS/ref=zg_bs_g_1318068031_d_sccl_10_bl/000-0000000-0000000
Coffee Can Investing: The Low-Risk Road,"Rakshit; Uni Mukherjea, Saurabh; Ranjan",4.5 out of 5 stars,"4,948",Hardcover,331.0,https://www.amazon.in/Coffee-Can-Investing-Stupendous-Wealth/dp/067009045X/ref=zg_bs_g_1318068031_d_sccl_11/000-0000000-0000000?psc=1,NA
TRADING IN THE ZONE,mark,NA,NA,Paperback,212.0,https://www.amazon.in/TRADING-ZONE-mark/dp/B0CW5YQD3H/ref=zg_bs_g_1318068031_d_sccl_12/000-0000000-0000000?psc=1,NA
"Psychology of Option Trading ""ऑप्शन ट्रेडिंग"" Book in Hindi : An Ultimate Book to understand Share Market Psychology",Mahesh Chandra Kaushik,4.3 out of 5 stars,150,Paperback,183.0,https://www.amazon.in/Psychology-Option-Trading-%E0%A4%91%E0%A4%AA%E0%A5%8D%E0%A4%B6%E0%A4%A8-%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%A1%E0%A4%BF%E0%A4%82%E0%A4%97/dp/9355217102/ref=zg_bs_g_1318068031_d_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/Mahesh-Chandra-Kaushik/e/B08G1RQ3D2/ref=zg_bs_g_1318068031_d_sccl_13_bl/000-0000000-0000000
Make You Bed,William H. McRaven,4.5 out of 5 stars,"20,744",Hardcover,198.0,https://www.amazon.in/Make-Your-Bed-William-McRaven/dp/0718188861/ref=zg_bs_g_1318068031_d_sccl_14/000-0000000-0000000?psc=1,https://www.amazon.in/William-H-McRaven/e/B000APSSE0/ref=zg_bs_g_1318068031_d_sccl_14_bl/000-0000000-0000000
Influence : The Psychology of Persuasion (New and Expanded),PhD Robert B. Cialdini,4.6 out of 5 stars,"4,724",Paperback,478.0,https://www.amazon.in/Influence-Psychology-Persuasion-New-Expanded/dp/0063138808/ref=zg_bs_g_1318068031_d_sccl_15/000-0000000-0000000?psc=1,NA
Hyperfocus: How to Work Less to Achieve More,Chris Bailey,4.4 out of 5 stars,"3,067",Audible Audiobook,323.0,https://www.amazon.in/Hyperfocus/dp/B07CTWTTMK/ref=zg_bs_g_1318068031_d_sccl_16/000-0000000-0000000?psc=1,NA
Breakout Trading Stock Screener For Swing Traders With Small Capital: Step By Step Screener Setup with Risk Management Techni,Abhishek Jain,3.7 out of 5 stars,152,Kindle Edition,99.0,https://www.amazon.in/Breakout-Trading-Screener-Traders-Capital-ebook/dp/B0B1F5JNX4/ref=zg_bs_g_1318068031_d_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/Abhishek-Jain/e/B0CB7B6M3X/ref=zg_bs_g_1318068031_d_sccl_17_bl/000-0000000-0000000
IGNITED MINDS,A P J  Abdul Kalam,4.6 out of 5 stars,"4,613",Paperback,135.0,https://www.amazon.in/IGNITED-MINDS-P-Abdul-Kalam/dp/0143424122/ref=zg_bs_g_1318068031_d_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/A-P-J-Abdul-Kalam/e/B001H9RNS0/ref=zg_bs_g_1318068031_d_sccl_18_bl/000-0000000-0000000
"Communication Book, The",Mikael Krogerus,4.2 out of 5 stars,970,Hardcover,210.0,https://www.amazon.in/Communication-Book-Mikael-Krogerus/dp/0241982286/ref=zg_bs_g_1318068031_d_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Mikael-Krogerus/e/B005GVHOH0/ref=zg_bs_g_1318068031_d_sccl_19_bl/000-0000000-0000000
Master Your Emotions: A Practical Guide to Overcome Negativity and Better Manage Your Feelings (Mastery Series Book 1),thibaut  meurisse,4.5 out of 5 stars,"11,133",Kindle Edition,99.0,https://www.amazon.in/Master-Your-Emotions-Practical-Negativity-ebook/dp/B07CX8H6YH/ref=zg_bs_g_1318068031_d_sccl_20/000-0000000-0000000?psc=1,NA
