Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
"Case That Shook India, The (PB): The Verdict That Led to the Emergency",Prashant Bhushan,4.4 out of 5 stars,573,Paperback,203.0,https://www.amazon.in/Case-That-Shook-India-Emergency/dp/0143442643/ref=zg_bs_g_4149542031_d_sccl_27/000-0000000-0000000?psc=1,https://www.amazon.in/Prashant-Bhushan/e/B001ICJ5N2/ref=zg_bs_g_4149542031_d_sccl_27_bl/000-0000000-0000000
Capital Market & Securities Laws-Executive Programme Study Material (New Syllabus 2022),ICSI,4.7 out of 5 stars,7,Paperback,350.0,https://www.amazon.in/Securities-Laws-Executive-Programme-Material-Syllabus/dp/B0C23N14HP/ref=zg_bs_g_4149542031_d_sccl_28/000-0000000-0000000?psc=1,NA
"HINDU LAWS, EDITION 2024, BARE ACT,",BARE ACT,5.0 out of 5 stars,2,Paperback,75.0,https://www.amazon.in/HINDU-LAWS-2024-BARE-ACT/dp/B0CPJNV8LC/ref=zg_bs_g_4149542031_d_sccl_29/000-0000000-0000000?psc=1,NA
"Diglot Edn 3 Acts Combo Professional's डिगलॉट Bharatiya Nagarik Suraksha Sanhita भारतीय नागरिक सुरक्षा संहिता, Bharatiya Nyay",Professional Book Publishers,NA,NA,Perfect Paperback,840.0,https://www.amazon.in/Professionals-Bharatiya-Adhiniyam-Notification-Incorporated/dp/B0CVHYLVH8/ref=zg_bs_g_4149542031_d_sccl_30/000-0000000-0000000?psc=1,NA
The Bharatiya Nyaya Sanhita (BNS) 2023 Bare Act 2024 EDITION Lexis Nexis (New Criminal Law),universal's,4.0 out of 5 stars,5,Paperback,210.0,https://www.amazon.in/Bharatiya-Nyaya-Sanhita-Lexis-Criminal/dp/B0CR951R6W/ref=zg_bs_g_4149542031_d_sccl_1/000-0000000-0000000?psc=1,NA
"IIBF X Taxmann's Banking & Finance Year Book | 2024 – Essential resource for BFSI professionals encompassing the regulatory, ",Indian Institute of Banking & Finance,3.9 out of 5 stars,5,Paperback,504.0,https://www.amazon.in/IIBF-Taxmanns-Banking-Finance-Year/dp/9357788301/ref=zg_bs_g_4149542031_d_sccl_2/000-0000000-0000000?psc=1,https://www.amazon.in/Indian-Institute-of-Banking-Finance/e/B081CTGS4M/ref=zg_bs_g_4149542031_d_sccl_2_bl/000-0000000-0000000
"The Code Of Criminal Procedure, 1973 Bare Act With comparative chart - Latest 2024 EDITION Universal's",lexis nexis,4.2 out of 5 stars,4,Paperback,340.0,https://www.amazon.in/Code-Criminal-Procedure-1973-Bare/dp/B0BQN1NM5P/ref=zg_bs_g_4149542031_d_sccl_3/000-0000000-0000000?psc=1,NA
"IIBF's Micro, Small and Medium Enterprises – Covering all important aspects of MSMEs in India, including setting-up of MSME, ",Indian Institute of Banking & Finance (IIBF),4.4 out of 5 stars,109,Paperback,694.0,https://www.amazon.in/IIBFs-Micro-Small-Medium-Enterprises/dp/9356221049/ref=zg_bs_g_4149542031_d_sccl_4/000-0000000-0000000?psc=1,NA
"The Code Of Civil Procedure, 1908 Bare Act - Latest 2024 EDITION Universal's",lexis nexis,4.6 out of 5 stars,534,Paperback,340.0,https://www.amazon.in/Code-Civil-Procedure-1908-Bare/dp/B0BQN3ZHMP/ref=zg_bs_g_4149542031_d_sccl_5/000-0000000-0000000?psc=1,NA
Taxmann's New Criminal Laws Combo – भारतीय न्याय संहिता 2023 (BNS) | भारतीय नागरिक सुरक्षा संहिता 2023 (BNSS) | भारतीय साक्ष्,Taxmann,NA,NA,Paperback,964.0,https://www.amazon.in/Taxmanns-New-Criminal-Laws-Combo/dp/B0CT8XW1SX/ref=zg_bs_g_4149542031_d_sccl_6/000-0000000-0000000?psc=1,https://www.amazon.in/Taxmann/e/B08151K8VD/ref=zg_bs_g_4149542031_d_sccl_6_bl/000-0000000-0000000
AN EXCURSION IN MATHEMATICS,M. R. MOKAK,4.5 out of 5 stars,2,Paperback,NA,https://www.amazon.in/EXCURSION-MATHEMATICS-M-R-MOKAK/dp/B0CKPCPV1K/ref=zg_bs_g_4149542031_d_sccl_7/000-0000000-0000000?psc=1,NA
Taxmann's Bharatiya Nyaya Sanhita (BNS) 2023 – Comprehensive Legal Resource with Bare Act | Comparative Study | Section-wise ,Taxmann,4.4 out of 5 stars,7,Paperback,234.0,https://www.amazon.in/Taxmanns-Bharatiya-Nyaya-Sanhita-2023/dp/9357784012/ref=zg_bs_g_4149542031_d_sccl_8/000-0000000-0000000?psc=1,NA
"TRANSFER OF PROPERTY ACT, 1882, EDITION 2024, BARE ACT, UP-TO -DATE.",BARE ACT,5.0 out of 5 stars,1,Paperback,67.0,https://www.amazon.in/TRANSFER-PROPERTY-1882-2024-DATE/dp/B0CPJRZ5N9/ref=zg_bs_g_4149542031_d_sccl_9/000-0000000-0000000?psc=1,NA
"New criminal laws ,2023 Bare acts (The Bhartiya nyaya sanhita 2023 , the Bhartiya nagarik suraksha sanhita ,2023 and the Bhar",Allahabad law publication,5.0 out of 5 stars,2,Perfect Paperback,672.0,https://www.amazon.in/criminal-Bhartiya-sanhita-suraksha-adhiniyam/dp/B0CSB27NS5/ref=zg_bs_g_4149542031_d_sccl_10/000-0000000-0000000?psc=1,NA
India's Legal System (R/J): Can it Be Saved?,Fali S Nariman,4.3 out of 5 stars,202,Paperback,180.0,https://www.amazon.in/Indias-Legal-System-Can-Saved/dp/014344011X/ref=zg_bs_g_4149542031_d_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Fali-S-Nariman/e/B001HPU0NO/ref=zg_bs_g_4149542031_d_sccl_11_bl/000-0000000-0000000
Comprehensive Self Study Book Goods and Service Tax | CA Intermediate | Applicable for May 2024 Exam,CA Nishant Kumar,5.0 out of 5 stars,4,Paperback,860.0,https://www.amazon.in/Comprehensive-Study-Service-Intermediate-Applicable/dp/9355866143/ref=zg_bs_g_4149542031_d_sccl_12/000-0000000-0000000?psc=1,NA
Gov.officials To Master Noting & Drafting,M.K.Agarwal,3.8 out of 5 stars,605,Paperback,236.0,https://www.amazon.in/Govt-Officials-Master-Noting-Draftin/dp/8122309844/ref=zg_bs_g_4149542031_d_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/M-K-Agarwal/e/B00DDTQ8U6/ref=zg_bs_g_4149542031_d_sccl_13_bl/000-0000000-0000000
"PROFESSIONAL'S AIBE Exam 22 book Bare Acts set without Notes, Complete Set of 22 Books Combo as per Bar Council of India Guid",Professional's,4.2 out of 5 stars,88,Perfect Paperback,"1,595.0",https://www.amazon.in/PROFESSIONALS-Complete-Guidelines-covering-amendments/dp/B0CJDVNY3L/ref=zg_bs_g_4149542031_d_sccl_14/000-0000000-0000000?psc=1,NA
"Evidence Act, 1872 (Indian)",Bare act,4.7 out of 5 stars,8,Paperback,95.0,https://www.amazon.in/Indian-Evidence-Act-1872-Bare/dp/9392141572/ref=zg_bs_g_4149542031_d_sccl_15/000-0000000-0000000?psc=1,NA
Company Law & Practice-Executive Programme Study Material (New Syllabus 2022),ICSI,4.5 out of 5 stars,15,Paperback,350.0,https://www.amazon.in/Company-Practice-Executive-Programme-Material-Syllabus/dp/B0C1ZNFXHB/ref=zg_bs_g_4149542031_d_sccl_16/000-0000000-0000000?psc=1,NA
The Constitution of India,lexis nexis,4.5 out of 5 stars,76,Unknown Binding,143.9,https://www.amazon.in/Constitution-India-Bare-Act-Universals/dp/B0BPM79VKL/ref=zg_bs_g_4149542031_d_sccl_17/000-0000000-0000000?psc=1,NA
Taxmann's Bharatiya Nagarik Suraksha Sanhita (BNSS) 2023 – Comprehensive Legal Resource ft. Bare Act | Comparative Study of B,Taxmann,3.9 out of 5 stars,5,Paperback,304.0,https://www.amazon.in/Taxmanns-Bharatiya-Nagarik-Suraksha-Sanhita/dp/9357785124/ref=zg_bs_g_4149542031_d_sccl_18/000-0000000-0000000?psc=1,NA
Unbreaking India: Decision on Article 370 and the CAA,Sanjay Dixit,4.8 out of 5 stars,"1,469",Paperback,349.0,https://www.amazon.in/Unbreaking-India-Decisions-370-CAA/dp/1942426356/ref=zg_bs_g_4149542031_d_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Sanjay-Dixit/e/B07FZX12QC/ref=zg_bs_g_4149542031_d_sccl_19_bl/000-0000000-0000000
IIBF�s International Trade Finance � Systematic and Comprehensive Overview of the International Trade Finance Practices with ,Indian Institute of Banking & Finance,4.4 out of 5 stars,993,Paperback,NA,https://www.amazon.in/International-Trade-Finance-2017-IIBF/dp/9386394723/ref=zg_bs_g_4149542031_d_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/Indian-Institute-of-Banking-Finance/e/B081CTGS4M/ref=zg_bs_g_4149542031_d_sccl_20_bl/000-0000000-0000000
