Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
Razor Sharp - A Kutta Kadam Thriller,Ashwin Sanghi,4.2 out of 5 stars,78,Paperback,259.0,https://www.amazon.in/Razor-Sharp-Kutta-Kadam-Thriller/dp/9356997217/ref=zg_bs_g_1318216031_d_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Ashwin-Sanghi/e/B0042D1A3C/ref=zg_bs_g_1318216031_d_sccl_11_bl/000-0000000-0000000
MINDSET: HOW YOU CAN FULFILL YOUR POTENTIAL,Carol Dweck,4.5 out of 5 stars,"9,793",Paperback,255.0,https://www.amazon.in/MINDSET-REVISED-UPDATED-Paperback-Dweck/dp/1780332009/ref=zg_bs_g_1318216031_d_sccl_12/000-0000000-0000000?psc=1,NA
"SSB Interview: The Complete Guide, Second Edition",Dr. N.K. Natarajan,4.4 out of 5 stars,"5,716",Paperback,194.0,https://www.amazon.in/SSB-INTERVIEW-COMPLETE-GUIDE-NATARAJAN/dp/8184955693/ref=zg_bs_g_1318216031_d_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/Dr-N-K-Natarajan/e/B0763N8LLN/ref=zg_bs_g_1318216031_d_sccl_13_bl/000-0000000-0000000
"NCERT Notes General Science Class 6-12 (Old+New) for UPSC , State PSC and Other Competitive Exams","Juhi Bhatia Digvijay Singh ,Jyoti Aggarwal",4.2 out of 5 stars,403,Paperback,155.0,https://www.amazon.in/NCERT-Notes-General-Science-Competitive/dp/932619115X/ref=zg_bs_g_1318216031_d_sccl_14/000-0000000-0000000?psc=1,NA
HOOKED,Nir Eyal,4.6 out of 5 stars,"7,491",Hardcover,464.3,https://www.amazon.in/HOOKED-Nir-Eyal/dp/0241184835/ref=zg_bs_g_1318216031_d_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/Nir-Eyal/e/B00HJ8021I/ref=zg_bs_g_1318216031_d_sccl_15_bl/000-0000000-0000000
"How the Onion Got Its Layers [Hardcover] Murty, Sudha [Hardcover] Murty, Sudha",Sudha Murty,4.5 out of 5 stars,"1,327",Hardcover,129.0,https://www.amazon.in/How-Onion-Got-Its-Layers/dp/014344705X/ref=zg_bs_g_1318216031_d_sccl_16/000-0000000-0000000?psc=1,NA
The Happiest Man on Earth,Eddie Jaku,4.7 out of 5 stars,"16,128",Paperback,389.0,https://www.amazon.in/Happiest-Man-Earth-Beautiful-Auschwitz/dp/1529066360/ref=zg_bs_g_1318216031_d_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/Eddie-Jaku/e/B08FBYXQGS/ref=zg_bs_g_1318216031_d_sccl_17_bl/000-0000000-0000000
All In One Class 10th Mathematics for CBSE Exam 2024,"Brijesh Dwivedi Er. Prem Kumar , Jitendre Gupta ",4.3 out of 5 stars,191,Paperback,395.0,https://www.amazon.in/Arihant-Class-10th-Mathematics-Exam-2024/dp/9350105985/ref=zg_bs_g_1318216031_d_sccl_18/000-0000000-0000000?psc=1,NA
Start With Why,SINEK SIMON,4.5 out of 5 stars,"22,647",Paperback,393.0,https://www.amazon.in/Start-Why-Leaders-Inspire-Everyone/dp/0241958229/ref=zg_bs_g_1318216031_d_sccl_19/000-0000000-0000000?psc=1,NA
It's Not You: Identifying and Healing from Narcissistic People,Ramani Durvasula PhD,5.0 out of 5 stars,364,Hardcover,495.0,https://www.amazon.in/Its-Not-You-Identifying-Narcissistic/dp/0593492625/ref=zg_bs_g_1318216031_d_sccl_20/000-0000000-0000000?psc=1,NA
