Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
"MTG Foundation Course Class 8 - Physics, Chemistry, Biology, Mathematics (Set of 4 Books) - Your Companion to Crack NTSE-NVS-",MTG Editorial Board,4.4 out of 5 stars,66,Unknown Binding,"1,215.0",https://www.amazon.in/MTG-Foundation-Course-Class-NTSE-NVS-KVPY-BOARDS-IIT/dp/B0BXPNJ69W/ref=zg_bs_g_22960344031_d_sccl_4/000-0000000-0000000?psc=1,https://www.amazon.in/MTG-Editorial-Board/e/B081CTWW1L/ref=zg_bs_g_22960344031_d_sccl_4_bl/000-0000000-0000000
The Ultimate Guide for Hotel Management & 17 Years' Solved Papers NCHMCT JEE Entrance Exam 2024 English Medium Coducted By NT,ARIHNAT EXPERT,4.0 out of 5 stars,2,Product Bundle,680.0,https://www.amazon.in/Ultimate-Management-Entrance-Coducted-Universities/dp/B0CDBXQ19N/ref=zg_bs_g_22960344031_d_sccl_5/000-0000000-0000000?psc=1,NA
Experimental Physics & Practical Chemistry for NEET & JEE Main 2024 | Latest Syllabus by NMC/ NTA | MCQs including PYQs,Disha Experts,4.5 out of 5 stars,34,Paperback,139.0,https://www.amazon.in/Experimental-Practical-Chemistry-Syllabus-including/dp/9355648022/ref=zg_bs_g_22960344031_d_sccl_6/000-0000000-0000000?psc=1,https://www.amazon.in/Disha-Experts/e/B077SCV525/ref=zg_bs_g_22960344031_d_sccl_6_bl/000-0000000-0000000
"Latest 10 Year Karnataka CET Physics, Chemistry & Mathematics Previous Year Chapter-wise Solved Papers (2023 - 2014) | KCET P",Disha Experts,4.9 out of 5 stars,22,Paperback,493.0,https://www.amazon.in/Karnataka-Chemistry-Mathematics-Previous-Chapter-wise/dp/9355645791/ref=zg_bs_g_22960344031_d_sccl_7/000-0000000-0000000?psc=1,NA
"MTG Foundation Course Class 7 - Physics, Chemistry, Biology, Mathematics (Set of 4 Books) - Your Companion to Crack NTSE-NVS-",MTG Editorial Board,4.5 out of 5 stars,47,Unknown Binding,"1,039.0",https://www.amazon.in/MTG-Foundation-Course-Class-NTSE-NVS-KVPY-BOARDS-IIT/dp/B0BXPPF97D/ref=zg_bs_g_22960344031_d_sccl_8/000-0000000-0000000?psc=1,https://www.amazon.in/MTG-Editorial-Board/e/B081CTWW1L/ref=zg_bs_g_22960344031_d_sccl_8_bl/000-0000000-0000000
AIRCRAFT MAINTENANCE ENGINEER`S TRAINING AND (EXPERIENCE LOGBOOK)WITH WORK ORDER COLUMN (HB),Sterling,4.2 out of 5 stars,156,Hardcover,450.0,https://www.amazon.in/AIRCRAFT-MAINTENANCE-ENGINEER%60S-TRAINING-EXPERIENCE/dp/817598192X/ref=zg_bs_g_22960344031_d_sccl_9/000-0000000-0000000?psc=1,NA
Design Of Bridges 5Ed (Pb 2019),Raju N. K,4.4 out of 5 stars,180,Paperback,563.0,https://www.amazon.in/Design-Bridges-PB-Raju-N-K/dp/8120417984/ref=zg_bs_g_22960344031_d_sccl_10/000-0000000-0000000?psc=1,NA
PSG Design Data Handbook - Data Book of Engineers - New Updated 2022 Reprinted Edition [ENGLISH MEDIUM] [paperback] PSG Colle,Coimbtore PSG College of Technology,4.2 out of 5 stars,15,Unknown Binding,458.0,https://www.amazon.in/PSG-Design-Data-Handbook-Technology/dp/B0BZJLWXG7/ref=zg_bs_g_22960344031_d_sccl_11/000-0000000-0000000?psc=1,NA
Civil Engineering Through Objective Type Questions 4th Ed.,S.P. Gupta,4.2 out of 5 stars,74,Paperback,501.0,https://www.amazon.in/Civil-Engineering-Through-Objective-Questions/dp/9354660266/ref=zg_bs_g_22960344031_d_sccl_12/000-0000000-0000000?psc=1,NA
Material World: A Substantial Story of Our Past and Future,Ed Conway,4.7 out of 5 stars,773,Paperback,676.0,https://www.amazon.in/Material-World-Substantial-Story-Future/dp/0753559161/ref=zg_bs_g_22960344031_d_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/Ed-Conway/e/B0036UDJO0/ref=zg_bs_g_22960344031_d_sccl_13_bl/000-0000000-0000000
"New Syllabus Target NTA JEE Main 2024 - 11 Previous Year Solved Papers with 10 Mock Tests 26th Edition | Physics, Chemistry, ",Disha Experts,4.3 out of 5 stars,26,Paperback,345.0,https://www.amazon.in/New-Syllabus-Target-Main-2024/dp/9355648537/ref=zg_bs_g_22960344031_d_sccl_14/000-0000000-0000000?psc=1,NA
MTG BITSAT Power Guide with Previous Year Chapter-wise Solved Papers (PYQ) | BITSAT Preparation Guide for 2024 exam | 10 Mode,MTG Editorial Board,4.0 out of 5 stars,7,Paperback,659.0,https://www.amazon.in/Chapter-wise-Preparation-Chemistry-Mathematics-Reasoning/dp/9355559186/ref=zg_bs_g_22960344031_d_sccl_15/000-0000000-0000000?psc=1,NA
"Thomas' Calculus, 14e",George B. Thomas,4.6 out of 5 stars,"1,355",Paperback,800.0,https://www.amazon.in/Thomas-Calculus-George-B/dp/9353060419/ref=zg_bs_g_22960344031_d_sccl_16/000-0000000-0000000?psc=1,NA
"MHT CET 21 Model Question Papers Set with Answers & Solutions | Physics, Chemistry and Maths | MHTCET PCM Previous Years Orig",TARGET PUBLICATIONS,NA,NA,Paperback,489.0,https://www.amazon.in/Question-Solutions-Chemistry-Previous-Original/dp/B0CJRVF12H/ref=zg_bs_g_22960344031_d_sccl_17/000-0000000-0000000?psc=1,NA
Electrical Machinery (Fully Revised Edition 2021),Dr. P.S. Bimbhra,4.4 out of 5 stars,134,Paperback,575.0,https://www.amazon.in/Electrical-Machinery-Dr-P-Bimbhra/dp/B00RT6SX5W/ref=zg_bs_g_22960344031_d_sccl_18/000-0000000-0000000?psc=1,NA
Limit State Design Of Steel Structures|3rd Edition,S K Duggal,4.6 out of 5 stars,293,Paperback,825.0,https://www.amazon.in/Limit-State-Design-Steel-Structures/dp/9353164877/ref=zg_bs_g_22960344031_d_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/S-K-Duggal/e/B003VN2768/ref=zg_bs_g_22960344031_d_sccl_19_bl/000-0000000-0000000
"Organic Chemistry, 7e",Morrison   Boyd & Bhattacharjee,4.4 out of 5 stars,739,Paperback,750.0,https://www.amazon.in/Organic-Chemistry-Morrison-Boyd-Bhattacharjee/dp/8131704815/ref=zg_bs_g_22960344031_d_sccl_20/000-0000000-0000000?psc=1,NA
