Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
Refreshing Mandala- Colouring Book for Adults Book 1 [Paperback] Dreamland Publications,Dreamland Publications,4.5 out of 5 stars,"7,438",Paperback,210.0,https://www.amazon.in/Refreshing-Mandala-Colouring-Book-Adults/dp/9350897601/ref=zg_bs_g_1318052031_d_sccl_11/000-0000000-0000000?psc=1,NA
Acts of God,Kanan Gill,4.5 out of 5 stars,80,Kindle Edition,223.3,https://www.amazon.in/Acts-God-Kanan-Gill-ebook/dp/B0CP8KHQD3/ref=zg_bs_g_1318052031_d_sccl_12/000-0000000-0000000?psc=1,https://www.amazon.in/Kanan-Gill/e/B0CRSVHRPX/ref=zg_bs_g_1318052031_d_sccl_12_bl/000-0000000-0000000
Cityscape- Colouring Book for Adults (Adult Coloring Activity Book),Dreamland Publications,4.4 out of 5 stars,495,Paperback,134.0,https://www.amazon.in/Cityscape-Adult-Colouring-Peace-Relaxation/dp/9386671964/ref=zg_bs_g_1318052031_d_sccl_13/000-0000000-0000000?psc=1,NA
Lust For Life,Irving Stone,4.7 out of 5 stars,"1,274",Paperback,413.0,https://www.amazon.in/Lust-Life-Irving-Stone/dp/1787461394/ref=zg_bs_g_1318052031_d_sccl_14/000-0000000-0000000?psc=1,https://www.amazon.in/Irving-Stone/e/B000APVDE2/ref=zg_bs_g_1318052031_d_sccl_14_bl/000-0000000-0000000
Physics Galaxy 2023 : Vol.3A Electrostatics & Current Electricity 3rd Edition,Ashish Arora,4.4 out of 5 stars,115,Paperback,419.0,https://www.amazon.in/Physics-Galaxy-2023-Electrostatics-Electricity/dp/9394168591/ref=zg_bs_g_1318052031_d_sccl_15/000-0000000-0000000?psc=1,NA
Beyond the Story: 10-Year Record of BTS,BTS and Myeongseok Kang,4.7 out of 5 stars,"5,506",Hardcover,"1,500.0",https://www.amazon.in/Beyond-Story-10-Year-Record-BTS/dp/103503154X/ref=zg_bs_g_1318052031_d_sccl_16/000-0000000-0000000?psc=1,NA
How to Build a Car: The Autobiography of the World’s Greatest Formula 1 Designer: The Autobiography of the World’s Greatest F,Adrian Newey,4.7 out of 5 stars,"6,842",Hardcover,880.0,https://www.amazon.in/How-Build-Car-Autobiography-Greatest/dp/000819680X/ref=zg_bs_g_1318052031_d_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/Adrian-Newey/e/B07565FCWW/ref=zg_bs_g_1318052031_d_sccl_17_bl/000-0000000-0000000
"The Silent Patient: The record-breaking, multimillion copy Sunday Times bestselling thriller and TikTok sensation",Alex Michaelides,4.5 out of 5 stars,"294,571",Kindle Edition,217.5,https://www.amazon.in/Silent-Patient-most-anticipated-thriller-ebook/dp/B07G17DR4X/ref=zg_bs_g_1318052031_d_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/Alex-Michaelides/e/B07CZQY3KT/ref=zg_bs_g_1318052031_d_sccl_18_bl/000-0000000-0000000
Tumhari Auqat Kya Hai Piyush Mishra,Piyush Mishra,4.5 out of 5 stars,450,Paperback,205.0,https://www.amazon.in/Tumhari-Auqat-Kya-Piyush-Mishra/dp/9395737824/ref=zg_bs_g_1318052031_d_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Piyush-Mishra/e/B00MX02V9I/ref=zg_bs_g_1318052031_d_sccl_19_bl/000-0000000-0000000
PHYSICS GALAXY 2023 : VOL.1 - MECHANICS 3RD EDITION,Ashish Arora,4.5 out of 5 stars,211,Paperback,462.0,https://www.amazon.in/PHYSICS-GALAXY-2023-VOL-1-MECHANICS/dp/9394168516/ref=zg_bs_g_1318052031_d_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/Ashish-Arora/e/B07X7KGVSH/ref=zg_bs_g_1318052031_d_sccl_20_bl/000-0000000-0000000
The Curious Marketer: Expeditions in Branding and Consumer Behaviour,Harish Bhat,4.3 out of 5 stars,128,Paperback,297.0,https://www.amazon.in/Curious-Marketer-Expeditions-Branding-Behaviour/dp/0143456512/ref=zg_bs_g_1318052031_d_sccl_21/000-0000000-0000000?psc=1,https://www.amazon.in/Harish-Bhat/e/B00AP7YQM6/ref=zg_bs_g_1318052031_d_sccl_21_bl/000-0000000-0000000
