Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
"Master Algorithm, The: How the Quest for the Ultimate Learning Machine Will Remake Our World",Pedro Domingos,4.4 out of 5 stars,"1,598",Paperback,579.0,https://www.amazon.in/Master-Algorithm-Pedro-Domingos/dp/0141979240/ref=zg_bs_g_1318105031_d_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Pedro-Domingos/e/B00J2XIL84/ref=zg_bs_g_1318105031_d_sccl_11_bl/000-0000000-0000000
Algorithms to Live By: The Computer Science of Human Decisions,Brian Christian,4.5 out of 5 stars,"5,673",Paperback,357.0,https://www.amazon.in/Algorithms-Live-Computer-Science-Decisions/dp/0007547994/ref=zg_bs_g_1318105031_d_sccl_12/000-0000000-0000000?psc=1,https://www.amazon.in/Brian-Christian/e/B004IZCXAI/ref=zg_bs_g_1318105031_d_sccl_12_bl/000-0000000-0000000
"Let's Talk Mutual Funds: A Systematic, Smart Way to Make Them Work for You",Monika Halan,4.6 out of 5 stars,431,Audible Audiobook,"1,069.0",https://www.amazon.in/Lets-Talk-Mutual-Funds-Systematic/dp/B0CCSR7S46/ref=zg_bs_g_1318105031_d_sccl_13/000-0000000-0000000?psc=1,NA
Let Us C: Authentic guide to C programming language - 19th Edition,Yashavant Kanetkar,4.4 out of 5 stars,203,Paperback,300.0,https://www.amazon.in/Let-Us-Authentic-programming-language/dp/9355512767/ref=zg_bs_g_1318105031_d_sccl_14/000-0000000-0000000?psc=1,NA
Elon Musk,Walter Isaacson,4.7 out of 5 stars,"12,310",Hardcover,895.0,https://www.amazon.in/Elon-Musk-Walter-Isaacson/dp/1398527491/ref=zg_bs_g_1318105031_d_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/Walter-Isaacson/e/B000APFLB8/ref=zg_bs_g_1318105031_d_sccl_15_bl/000-0000000-0000000
How to Win At Chess: The Ultimate Guide for Beginners and Beyond,Levy Rozman,4.8 out of 5 stars,903,Hardcover,899.0,https://www.amazon.in/How-Win-At-Chess-Beginners/dp/0241676738/ref=zg_bs_g_1318105031_d_sccl_16/000-0000000-0000000?psc=1,https://www.amazon.in/Levy-Rozman/e/B0C21Y1816/ref=zg_bs_g_1318105031_d_sccl_16_bl/000-0000000-0000000
"SUPERINTELLIGENCE: Paths, Dangers, Strategies",Nick Bostrom,4.4 out of 5 stars,"3,830",Paperback,420.0,https://www.amazon.in/Superintelligence-Dangers-Strategies-Nick-Bostrom/dp/0198739834/ref=zg_bs_g_1318105031_d_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/Nick-Bostrom/e/B001HCZVL8/ref=zg_bs_g_1318105031_d_sccl_17_bl/000-0000000-0000000
"The Cyber Security Roadmap : A Comprehensive Guide to Cyber Threats, Cyber Laws, and Cyber Security Training for a Safer Digi",Mayur  Jariwala,4.0 out of 5 stars,1,Kindle Edition,249.0,https://www.amazon.in/Cyber-Security-Roadmap-Comprehensive-Training-ebook/dp/B0CNSNJ1YK/ref=zg_bs_g_1318105031_d_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/Mayur-Jariwala/e/B0CNSSV6ZY/ref=zg_bs_g_1318105031_d_sccl_18_bl/000-0000000-0000000
System Design Interview: An Insider's Guide – Volume 1 (Full Colour Edition),Alex Xu,4.1 out of 5 stars,38,Paperback,"1,400.0",https://www.amazon.in/System-Design-Interview-Insiders-Colour/dp/9355427190/ref=zg_bs_g_1318105031_d_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Alex-Xu/e/B08BNMFT7P/ref=zg_bs_g_1318105031_d_sccl_19_bl/000-0000000-0000000
The Master Algorithm: How the Quest for the Ultimate Learning Machine Will Remake Our World,Pedro Domingos,4.4 out of 5 stars,"1,598",Kindle Edition,250.2,https://www.amazon.in/Master-Algorithm-Ultimate-Learning-Machine-ebook/dp/B0147SEZ92/ref=zg_bs_g_1318105031_d_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/Pedro-Domingos/e/B00J2XIL84/ref=zg_bs_g_1318105031_d_sccl_20_bl/000-0000000-0000000
Against All Odds : The IT Story of India,S. Kris Gopalakrishnan,4.3 out of 5 stars,25,Hardcover,591.0,https://www.amazon.in/The-IT-Story-of-India/dp/0670094153/ref=zg_bs_g_1318105031_d_sccl_21/000-0000000-0000000?psc=1,NA
Data Structures and Algorithms Made Easy in Java: Data Structure and Algorithmic Puzzles,Narasimha Karumanchi,4.3 out of 5 stars,"1,193",Kindle Edition,449.0,https://www.amazon.in/Data-Structures-Algorithms-Made-Easy-ebook/dp/B08CMLS7LZ/ref=zg_bs_g_1318105031_d_sccl_22/000-0000000-0000000?psc=1,https://www.amazon.in/Narasimha-Karumanchi/e/B004S7ZXQM/ref=zg_bs_g_1318105031_d_sccl_22_bl/000-0000000-0000000
"The Mental Game of Trading: A System for Solving Problems with Greed, Fear, Anger, Confidence, and Discipline",Jared Tendler,4.6 out of 5 stars,560,Paperback,219.0,https://www.amazon.in/Mental-Game-Trading-Confidence-Discipline/dp/1734030917/ref=zg_bs_g_1318105031_d_sccl_23/000-0000000-0000000?psc=1,https://www.amazon.in/Jared-Tendler/e/B0054QXSSQ/ref=zg_bs_g_1318105031_d_sccl_23_bl/000-0000000-0000000
The Book of Why : The New Science of Cause and Effect,Judea Pearl,4.4 out of 5 stars,"2,046",Paperback,389.0,https://www.amazon.in/Book-Why-Science-Cause-Effect/dp/0141982411/ref=zg_bs_g_1318105031_d_sccl_24/000-0000000-0000000?psc=1,https://www.amazon.in/Judea-Pearl/e/B001HCTYSO/ref=zg_bs_g_1318105031_d_sccl_24_bl/000-0000000-0000000
Diamonds in the Dust : Consistent Compounding for Extraordinary Wealth Creation | Essential Guide on Wealth Management & Inve,Saurabh Mukherjea,4.5 out of 5 stars,"2,351",Hardcover,389.0,https://www.amazon.in/Diamonds-Dust-Consistent-Compounding-Extraordinary/dp/0670095303/ref=zg_bs_g_1318105031_d_sccl_25/000-0000000-0000000?psc=1,https://www.amazon.in/Saurabh-Mukherjea/e/B08GQ5H3XW/ref=zg_bs_g_1318105031_d_sccl_25_bl/000-0000000-0000000
Introducing Artificial Intelligence: A Graphic Guide (Graphic Guides),Henry Brighton,4.0 out of 5 stars,143,Kindle Edition,273.6,https://www.amazon.in/Introducing-Artificial-Intelligence-Graphic-Guide-ebook/dp/B014RZ1M96/ref=zg_bs_g_1318105031_d_sccl_26/000-0000000-0000000?psc=1,https://www.amazon.in/Henry-Brighton/e/B0034Q1IPI/ref=zg_bs_g_1318105031_d_sccl_26_bl/000-0000000-0000000
Burn Book,Kara Swisher,4.8 out of 5 stars,35,Paperback,575.0,https://www.amazon.in/Burn-Book-Kara-Swisher/dp/0349442134/ref=zg_bs_g_1318105031_d_sccl_27/000-0000000-0000000?psc=1,https://www.amazon.in/Kara-Swisher/e/B000APFMOO/ref=zg_bs_g_1318105031_d_sccl_27_bl/000-0000000-0000000
Life 3.0 : Being Human in the Age of Artificial Intelligence,Max Tegmark,4.4 out of 5 stars,"5,297",Paperback,389.0,https://www.amazon.in/Life-3-0-Being-Artificial-Intelligence/dp/0141981806/ref=zg_bs_g_1318105031_d_sccl_28/000-0000000-0000000?psc=1,https://www.amazon.in/Max-Tegmark/e/B00E8W57TU/ref=zg_bs_g_1318105031_d_sccl_28_bl/000-0000000-0000000
A Brief History of Intelligence: Why The Evolution of The Brain Holds The Key To The Future of AI,Max Bennett,4.8 out of 5 stars,44,Paperback,464.3,https://www.amazon.in/Grey-Matters-Brief-History-Brains/dp/0008560102/ref=zg_bs_g_1318105031_d_sccl_29/000-0000000-0000000?psc=1,https://www.amazon.in/Max-Bennett/e/B0CLB3W9V4/ref=zg_bs_g_1318105031_d_sccl_29_bl/000-0000000-0000000
