Book Name,Author Name,Rating,Total Ratings,Book Type,Price,Book Link,Author Link
The Happiest Man on Earth,Eddie Jaku,4.7 out of 5 stars,"16,128",Paperback,389.0,https://www.amazon.in/Happiest-Man-Earth-Beautiful-Auschwitz/dp/1529066360/ref=zg_bs_g_4149493031_d_sccl_4/000-0000000-0000000?psc=1,https://www.amazon.in/Eddie-Jaku/e/B08FBYXQGS/ref=zg_bs_g_4149493031_d_sccl_4_bl/000-0000000-0000000
Start With Why,SINEK SIMON,4.5 out of 5 stars,"22,647",Paperback,393.0,https://www.amazon.in/Start-Why-Leaders-Inspire-Everyone/dp/0241958229/ref=zg_bs_g_4149493031_d_sccl_5/000-0000000-0000000?psc=1,NA
Chautha Ank [Ravindra Mahajani] - Marathi,Madhavi Ravindra Mahajani,4.8 out of 5 stars,15,Paperback,200.0,https://www.amazon.in/Chautha-Ank-Ravindra-Mahajani-Marathi/dp/B0CTMCPDKQ/ref=zg_bs_g_4149493031_d_sccl_6/000-0000000-0000000?psc=1,NA
The Story of My Experiments With Truth,Mahatma Gandhi,4.4 out of 5 stars,"12,140",Paperback,149.0,https://www.amazon.in/Mahatma-Gandhi-Autobiography-Story-Experiments/dp/8172343116/ref=zg_bs_g_4149493031_d_sccl_7/000-0000000-0000000?psc=1,NA
INDIA: Fun Activity Book for Children - 80+ Stickers Included | Page Count: 40 | Age Group: 7+ | Engaging Activities/Puzzles ,Wonder House Books,4.3 out of 5 stars,144,Paperback,139.0,https://www.amazon.in/INDIA-Fun-Activity-Book-Children/dp/9354407064/ref=zg_bs_g_4149493031_d_sccl_8/000-0000000-0000000?psc=1,https://www.amazon.in/Wonder-House-Books/e/B085LS5SLK/ref=zg_bs_g_4149493031_d_sccl_8_bl/000-0000000-0000000
Meditations Deluxe Hardbound Edition,Marcus Aurelius,4.2 out of 5 stars,"9,259",Hardcover,299.0,https://www.amazon.in/Meditations-Deluxe-Hardbound-Marcus-Aurelius/dp/9354407269/ref=zg_bs_g_4149493031_d_sccl_9/000-0000000-0000000?psc=1,https://www.amazon.in/Marcus-Aurelius/e/B000AR7YUW/ref=zg_bs_g_4149493031_d_sccl_9_bl/000-0000000-0000000
"India's Struggle For Independence : 1857-1947. Paperback, revised and updated, a must-read book for IAS, UPSC, Civil Services",Bipan Chandra,4.5 out of 5 stars,"8,600",Paperback,270.0,https://www.amazon.in/Indias-Struggle-Independence-Bipan-Chandra/dp/0140107819/ref=zg_bs_g_4149493031_d_sccl_10/000-0000000-0000000?psc=1,https://www.amazon.in/Bipan-Chandra/e/B001HQ5V82/ref=zg_bs_g_4149493031_d_sccl_10_bl/000-0000000-0000000
Mahagatha: 100 Tales from the Puranas,Satyarth Nayak,4.7 out of 5 stars,578,Paperback,406.2,https://www.amazon.in/Mahagatha-Tales-Puranas-Satyarth-Nayak/dp/9356294496/ref=zg_bs_g_4149493031_d_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Satyarth-Nayak/e/B00ISUDRGS/ref=zg_bs_g_4149493031_d_sccl_11_bl/000-0000000-0000000
Why I Killed Gandhi? (Story Behind Mahatma Gandhi's Assassination) | Nathuram Godse,Nathuram Godse,4.1 out of 5 stars,"8,058",Paperback,153.0,https://www.amazon.in/Why-Killed-Gandhi-Nathuram-Godse/dp/9355715927/ref=zg_bs_g_4149493031_d_sccl_12/000-0000000-0000000?psc=1,NA
The Time Machine,H. G. Wells,4.4 out of 5 stars,"4,575",Paperback,109.0,https://www.amazon.in/Time-Machine-H-G-Wells/dp/8175992956/ref=zg_bs_g_4149493031_d_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/H-G-Wells/e/B000AQ4FBE/ref=zg_bs_g_4149493031_d_sccl_13_bl/000-0000000-0000000
"MANY LIVES, MANY MASTERS [Paperback] Weiss, Brian",DR BRIAN WEISS,4.6 out of 5 stars,"12,840",Paperback,255.0,https://www.amazon.in/MANY-LIVES-MASTERS-BRIAN-WEISS/dp/0749913789/ref=zg_bs_g_4149493031_d_sccl_14/000-0000000-0000000?psc=1,NA
An Uncommon Love: The Early Life of Sudha and Narayana Murthy,Chitra Banerjee Divakaruni,4.6 out of 5 stars,103,Hardcover,567.0,https://www.amazon.in/Uncommon-Love-Early-Narayana-Murthy/dp/9353456444/ref=zg_bs_g_4149493031_d_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/Chitra-Banerjee-Divakaruni/e/B000APMZL2/ref=zg_bs_g_4149493031_d_sccl_15_bl/000-0000000-0000000
World's Greatest Leaders: Biographies of Inspirational Personalities For Kids,Wonder House Books,4.3 out of 5 stars,"3,163",Paperback,99.0,https://www.amazon.in/Worlds-Greatest-Leaders-Inspirational-Personalities/dp/9388369041/ref=zg_bs_g_4149493031_d_sccl_16/000-0000000-0000000?psc=1,https://www.amazon.in/Wonder-House-Books/e/B08N67G4CC/ref=zg_bs_g_4149493031_d_sccl_16_bl/000-0000000-0000000
How Prime Ministers Decide,Neerja Chowdhury,4.4 out of 5 stars,230,Hardcover,730.0,https://www.amazon.in/Prime-Ministers-Decide-Neerja-Chowdhury/dp/9390652456/ref=zg_bs_g_4149493031_d_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/Neerja-Chowdhury/e/B0CCQX381N/ref=zg_bs_g_4149493031_d_sccl_17_bl/000-0000000-0000000
Autobiography of a Yogi,Paramahansa Yogananda,4.6 out of 5 stars,"11,246",Audible Audiobook,"1,126.0",https://www.amazon.in/Autobiography-of-a-Yogi/dp/B079P54C5J/ref=zg_bs_g_4149493031_d_sccl_18/000-0000000-0000000?psc=1,NA
Poor Charlie’s Almanack: The Essential Wit and Wisdom of Charles T. Munger,Charles T. Munger,4.6 out of 5 stars,591,Audible Audiobook,836.0,https://www.amazon.in/Poor-Charlies-Almanack-Essential-Charles/dp/B0CMDJWZLB/ref=zg_bs_g_4149493031_d_sccl_19/000-0000000-0000000?psc=1,NA
Ratan Tata A Complete Biography,A.K. Gandhi,4.1 out of 5 stars,315,Paperback,180.0,https://www.amazon.in/Ratan-Tata-Complete-Biography-Gandhi/dp/9355211740/ref=zg_bs_g_4149493031_d_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/A-K-Gandhi/e/B07KK73CTW/ref=zg_bs_g_4149493031_d_sccl_20_bl/000-0000000-0000000
